#    L    TT             EE             BB             TE          
   392    1.78793E+03    2.16695E+01    3.78874E-02    1.47089E+01
   393    1.78196E+03    2.16414E+01    3.79687E-02    1.26401E+01
   394    1.77382E+03    2.16155E+01    3.80569E-02    1.04904E+01
   395    1.76290E+03    2.15831E+01    3.81878E-02    8.27200E+00
   396    1.75299E+03    2.15883E+01    3.83261E-02    6.28545E+00
   397    1.74729E+03    2.15996E+01    3.84787E-02    4.59224E+00
   398    1.74578E+03    2.15648E+01    3.87576E-02    2.92113E+00
   399    1.74345E+03    2.15410E+01    3.89541E-02    1.10437E+00
   400    1.73870E+03    2.15487E+01    3.89567E-02    -8.85357E-01
   401    1.73301E+03    2.15840E+01    3.90072E-02    -3.24504E+00
   402    1.72955E+03    2.15648E+01    3.91392E-02    -5.38872E+00
   403    1.72855E+03    2.15236E+01    3.92743E-02    -6.94380E+00
   404    1.72831E+03    2.15121E+01    3.94314E-02    -8.44576E+00
   405    1.72868E+03    2.15059E+01    3.96201E-02    -1.01656E+01
   406    1.72923E+03    2.14785E+01    3.97787E-02    -1.18849E+01
   407    1.72846E+03    2.14124E+01    3.98997E-02    -1.37483E+01
   408    1.72505E+03    2.13122E+01    4.00400E-02    -1.55208E+01
   409    1.71913E+03    2.12244E+01    4.00921E-02    -1.71655E+01
   410    1.71502E+03    2.11676E+01    4.01019E-02    -1.90156E+01
   411    1.71459E+03    2.11185E+01    4.02199E-02    -2.06272E+01
   412    1.71591E+03    2.10336E+01    4.04573E-02    -2.20448E+01
   413    1.71866E+03    2.09590E+01    4.07129E-02    -2.40426E+01
   414    1.72196E+03    2.09165E+01    4.08498E-02    -2.62472E+01
   415    1.72551E+03    2.08654E+01    4.08922E-02    -2.78411E+01
   416    1.72954E+03    2.07873E+01    4.09945E-02    -2.91535E+01
   417    1.73207E+03    2.07003E+01    4.11770E-02    -3.07503E+01
   418    1.73173E+03    2.06359E+01    4.13523E-02    -3.26649E+01
   419    1.72919E+03    2.05687E+01    4.15717E-02    -3.42115E+01
   420    1.73139E+03    2.04659E+01    4.18109E-02    -3.55599E+01
   421    1.73914E+03    2.03387E+01    4.18906E-02    -3.72343E+01
   422    1.74214E+03    2.02298E+01    4.19088E-02    -3.88405E+01
   423    1.74154E+03    2.00939E+01    4.20000E-02    -4.00292E+01
   424    1.74594E+03    1.99438E+01    4.21474E-02    -4.11318E+01
   425    1.75353E+03    1.98364E+01    4.23445E-02    -4.26024E+01
   426    1.75773E+03    1.97303E+01    4.25576E-02    -4.43600E+01
   427    1.75838E+03    1.95907E+01    4.26847E-02    -4.57355E+01
   428    1.76242E+03    1.94879E+01    4.27735E-02    -4.69687E+01
   429    1.77157E+03    1.94124E+01    4.29162E-02    -4.84550E+01
   430    1.78126E+03    1.93145E+01    4.30214E-02    -4.96457E+01
   431    1.79270E+03    1.91913E+01    4.31551E-02    -5.07410E+01
   432    1.80501E+03    1.90378E+01    4.33473E-02    -5.21908E+01
   433    1.81152E+03    1.88780E+01    4.34488E-02    -5.35475E+01
   434    1.81048E+03    1.87420E+01    4.35092E-02    -5.44731E+01
   435    1.81380E+03    1.86194E+01    4.36921E-02    -5.53423E+01
   436    1.82365E+03    1.84985E+01    4.39697E-02    -5.64464E+01
   437    1.83200E+03    1.83565E+01    4.42265E-02    -5.79377E+01
   438    1.83829E+03    1.82065E+01    4.43526E-02    -5.94592E+01
   439    1.84471E+03    1.80648E+01    4.44673E-02    -6.05148E+01
   440    1.85208E+03    1.79248E+01    4.46598E-02    -6.10613E+01
   441    1.85785E+03    1.77624E+01    4.48149E-02    -6.16332E+01
   442    1.86321E+03    1.76028E+01    4.49118E-02    -6.26353E+01
   443    1.87100E+03    1.74555E+01    4.50324E-02    -6.37223E+01
   444    1.88048E+03    1.72890E+01    4.52018E-02    -6.45130E+01
   445    1.89158E+03    1.71441E+01    4.53736E-02    -6.54989E+01
   446    1.90515E+03    1.70236E+01    4.55569E-02    -6.65369E+01
   447    1.92005E+03    1.68377E+01    4.57804E-02    -6.72720E+01
   448    1.93359E+03    1.66219E+01    4.58990E-02    -6.80987E+01
   449    1.94274E+03    1.64390E+01    4.58787E-02    -6.89370E+01
   450    1.94732E+03    1.62806E+01    4.59302E-02    -6.94382E+01
   451    1.95245E+03    1.61082E+01    4.61658E-02    -6.95530E+01
   452    1.96102E+03    1.59431E+01    4.65134E-02    -6.97120E+01
   453    1.97086E+03    1.58127E+01    4.68640E-02    -7.04172E+01
   454    1.98234E+03    1.56593E+01    4.70847E-02    -7.13153E+01
   455    1.99236E+03    1.54656E+01    4.71462E-02    -7.17326E+01
   456    2.00212E+03    1.52821E+01    4.71580E-02    -7.21110E+01
   457    2.01291E+03    1.51021E+01    4.72367E-02    -7.26679E+01
   458    2.02202E+03    1.49174E+01    4.73594E-02    -7.31155E+01
   459    2.02821E+03    1.47245E+01    4.75449E-02    -7.33565E+01
   460    2.03652E+03    1.45169E+01    4.78250E-02    -7.33864E+01
   461    2.05116E+03    1.42936E+01    4.80881E-02    -7.34751E+01
   462    2.06715E+03    1.41063E+01    4.83185E-02    -7.38765E+01
   463    2.07954E+03    1.39564E+01    4.84260E-02    -7.42056E+01
   464    2.09039E+03    1.38319E+01    4.84342E-02    -7.45373E+01
   465    2.10322E+03    1.36793E+01    4.85465E-02    -7.48158E+01
   466    2.11510E+03    1.34880E+01    4.89194E-02    -7.49452E+01
   467    2.12647E+03    1.33152E+01    4.93890E-02    -7.52566E+01
   468    2.13421E+03    1.31478E+01    4.97012E-02    -7.53440E+01
   469    2.14062E+03    1.29675E+01    4.96949E-02    -7.52164E+01
   470    2.15202E+03    1.28106E+01    4.96573E-02    -7.51511E+01
   471    2.16376E+03    1.26425E+01    4.98842E-02    -7.49220E+01
   472    2.17562E+03    1.24483E+01    5.02087E-02    -7.46675E+01
   473    2.18541E+03    1.22457E+01    5.04859E-02    -7.42392E+01
   474    2.19512E+03    1.20784E+01    5.06422E-02    -7.40572E+01
   475    2.20999E+03    1.19326E+01    5.07721E-02    -7.41379E+01
   476    2.22063E+03    1.17478E+01    5.10027E-02    -7.36689E+01
   477    2.22821E+03    1.15427E+01    5.12659E-02    -7.30788E+01
   478    2.23943E+03    1.13531E+01    5.13790E-02    -7.27496E+01
   479    2.25104E+03    1.11945E+01    5.14550E-02    -7.25519E+01
   480    2.25939E+03    1.10511E+01    5.16236E-02    -7.23248E+01
   481    2.27020E+03    1.09039E+01    5.17411E-02    -7.19018E+01
   482    2.28201E+03    1.07597E+01    5.18261E-02    -7.13678E+01
   483    2.29049E+03    1.06041E+01    5.20792E-02    -7.08247E+01
   484    2.29853E+03    1.04390E+01    5.24309E-02    -7.02803E+01
   485    2.31185E+03    1.02935E+01    5.27186E-02    -6.99547E+01
   486    2.32820E+03    1.01562E+01    5.30235E-02    -6.96906E+01
   487    2.33868E+03    1.00071E+01    5.32975E-02    -6.90694E+01
   488    2.34705E+03    9.84884E+00    5.33940E-02    -6.82079E+01
   489    2.35365E+03    9.69055E+00    5.34214E-02    -6.74601E+01
   490    2.36080E+03    9.55549E+00    5.35529E-02    -6.69192E+01
   491    2.37111E+03    9.43586E+00    5.38375E-02    -6.64228E+01
   492    2.37985E+03    9.30271E+00    5.41166E-02    -6.57653E+01
   493    2.38794E+03    9.16707E+00    5.42962E-02    -6.49555E+01
   494    2.40006E+03    9.04778E+00    5.43461E-02    -6.41621E+01
   495    2.41072E+03    8.92779E+00    5.44884E-02    -6.33312E+01
   496    2.41790E+03    8.80834E+00    5.48221E-02    -6.24642E+01
   497    2.42312E+03    8.68128E+00    5.51108E-02    -6.16977E+01
   498    2.42935E+03    8.54902E+00    5.52299E-02    -6.10473E+01
   499    2.43978E+03    8.43599E+00    5.54026E-02    -6.03021E+01
   500    2.45118E+03    8.33547E+00    5.56499E-02    -5.94720E+01
   501    2.45575E+03    8.21705E+00    5.58655E-02    -5.83956E+01
   502    2.45530E+03    8.09323E+00    5.60003E-02    -5.70351E+01
   503    2.46058E+03    7.98363E+00    5.60280E-02    -5.56842E+01
   504    2.47137E+03    7.89133E+00    5.61762E-02    -5.44987E+01
   505    2.48173E+03    7.79520E+00    5.65011E-02    -5.35089E+01
   506    2.49138E+03    7.69711E+00    5.67079E-02    -5.27756E+01
   507    2.49902E+03    7.61762E+00    5.67844E-02    -5.20113E+01
   508    2.50852E+03    7.54592E+00    5.69330E-02    -5.09767E+01
   509    2.51777E+03    7.47213E+00    5.71107E-02    -4.97319E+01
   510    2.52221E+03    7.40593E+00    5.72684E-02    -4.87558E+01
   511    2.52716E+03    7.33639E+00    5.75407E-02    -4.79203E+01
   512    2.52873E+03    7.26462E+00    5.77957E-02    -4.68262E+01
   513    2.52820E+03    7.20180E+00    5.79960E-02    -4.54910E+01
   514    2.53134E+03    7.13562E+00    5.82071E-02    -4.39818E+01
   515    2.53686E+03    7.06690E+00    5.83595E-02    -4.25600E+01
   516    2.53956E+03    7.00811E+00    5.84083E-02    -4.13104E+01
   517    2.54281E+03    6.97335E+00    5.86147E-02    -3.99932E+01
   518    2.54870E+03    6.94805E+00    5.89244E-02    -3.87150E+01
   519    2.55505E+03    6.93112E+00    5.91093E-02    -3.76965E+01
   520    2.55921E+03    6.91850E+00    5.92772E-02    -3.67817E+01
   521    2.56462E+03    6.89585E+00    5.94942E-02    -3.57292E+01
   522    2.57090E+03    6.86935E+00    5.96748E-02    -3.45074E+01
   523    2.57166E+03    6.85305E+00    5.98834E-02    -3.30256E+01
   524    2.57363E+03    6.83701E+00    6.00789E-02    -3.14847E+01
   525    2.57641E+03    6.82097E+00    6.01340E-02    -3.02127E+01
   526    2.57645E+03    6.81624E+00    6.01543E-02    -2.90601E+01
   527    2.58188E+03    6.83042E+00    6.03513E-02    -2.78078E+01
   528    2.59060E+03    6.84858E+00    6.06765E-02    -2.65997E+01
   529    2.59339E+03    6.86293E+00    6.08621E-02    -2.54951E+01
   530    2.59194E+03    6.88493E+00    6.09712E-02    -2.43527E+01
   531    2.59195E+03    6.91435E+00    6.11400E-02    -2.30944E+01
   532    2.59822E+03    6.93551E+00    6.13637E-02    -2.17059E+01
   533    2.59889E+03    6.95876E+00    6.16046E-02    -2.04413E+01
   534    2.59167E+03    6.99507E+00    6.18050E-02    -1.91117E+01
   535    2.58668E+03    7.04422E+00    6.19931E-02    -1.76487E+01
   536    2.58795E+03    7.09961E+00    6.21504E-02    -1.62892E+01
   537    2.58854E+03    7.15663E+00    6.22270E-02    -1.50203E+01
   538    2.58648E+03    7.21329E+00    6.22910E-02    -1.39450E+01
   539    2.58653E+03    7.27691E+00    6.24392E-02    -1.29517E+01
   540    2.58803E+03    7.36107E+00    6.26559E-02    -1.17093E+01
   541    2.58794E+03    7.45402E+00    6.28095E-02    -1.02300E+01
   542    2.58592E+03    7.54069E+00    6.29835E-02    -8.66562E+00
   543    2.58594E+03    7.62906E+00    6.32558E-02    -7.25377E+00
   544    2.58644E+03    7.71445E+00    6.35449E-02    -6.17623E+00
   545    2.58397E+03    7.80027E+00    6.37155E-02    -5.30481E+00
   546    2.58293E+03    7.89495E+00    6.37624E-02    -4.22244E+00
   547    2.57818E+03    8.00250E+00    6.37809E-02    -2.70445E+00
   548    2.57515E+03    8.12089E+00    6.38900E-02    -1.24050E+00
   549    2.57455E+03    8.25100E+00    6.41102E-02    -4.74727E-02
   550    2.56940E+03    8.38430E+00    6.42357E-02    1.01879E+00
   551    2.56474E+03    8.51826E+00    6.42765E-02    2.04640E+00
   552    2.56517E+03    8.64402E+00    6.43384E-02    2.97665E+00
   553    2.56596E+03    8.77037E+00    6.44841E-02    3.94506E+00
   554    2.56335E+03    8.90738E+00    6.47469E-02    5.10193E+00
   555    2.55945E+03    9.04698E+00    6.49443E-02    6.07697E+00
   556    2.55879E+03    9.20299E+00    6.50949E-02    7.01351E+00
   557    2.55684E+03    9.38622E+00    6.51862E-02    8.19134E+00
   558    2.54997E+03    9.58276E+00    6.51556E-02    9.36705E+00
   559    2.54306E+03    9.77179E+00    6.53626E-02    1.04113E+01
   560    2.53425E+03    9.94562E+00    6.56823E-02    1.12850E+01
   561    2.52303E+03    1.01140E+01    6.58047E-02    1.19619E+01
   562    2.51447E+03    1.02772E+01    6.58168E-02    1.25538E+01
   563    2.51105E+03    1.04233E+01    6.60097E-02    1.34847E+01
   564    2.51107E+03    1.05850E+01    6.62735E-02    1.47246E+01
   565    2.50678E+03    1.07643E+01    6.64429E-02    1.58707E+01
   566    2.49932E+03    1.09581E+01    6.64623E-02    1.70001E+01
   567    2.49475E+03    1.11633E+01    6.63553E-02    1.81781E+01
   568    2.48849E+03    1.13635E+01    6.63480E-02    1.90223E+01
   569    2.48275E+03    1.15745E+01    6.65477E-02    1.95054E+01
   570    2.47824E+03    1.18028E+01    6.68113E-02    2.00549E+01
   571    2.47111E+03    1.20508E+01    6.69803E-02    2.07674E+01
   572    2.46548E+03    1.22831E+01    6.70381E-02    2.16309E+01
   573    2.46374E+03    1.24849E+01    6.71897E-02    2.24036E+01
   574    2.45996E+03    1.26913E+01    6.73679E-02    2.29217E+01
   575    2.44821E+03    1.29275E+01    6.74606E-02    2.35285E+01
   576    2.43168E+03    1.31798E+01    6.76045E-02    2.41309E+01
   577    2.41849E+03    1.34255E+01    6.78310E-02    2.44679E+01
   578    2.41510E+03    1.36758E+01    6.79585E-02    2.49111E+01
   579    2.41335E+03    1.39258E+01    6.79687E-02    2.55530E+01
   580    2.40848E+03    1.41629E+01    6.79908E-02    2.61801E+01
   581    2.40051E+03    1.44043E+01    6.79645E-02    2.69400E+01
   582    2.38971E+03    1.46489E+01    6.79809E-02    2.74638E+01
   583    2.37774E+03    1.49093E+01    6.80467E-02    2.76122E+01
   584    2.36436E+03    1.52032E+01    6.80498E-02    2.80388E+01
   585    2.35812E+03    1.54986E+01    6.81567E-02    2.83820E+01
   586    2.35350E+03    1.57785E+01    6.84840E-02    2.84020E+01
   587    2.34426E+03    1.60325E+01    6.86869E-02    2.87180E+01
   588    2.33780E+03    1.62921E+01    6.86575E-02    2.92758E+01
   589    2.33338E+03    1.66014E+01    6.85785E-02    2.95456E+01
   590    2.32497E+03    1.69197E+01    6.86206E-02    2.96232E+01
   591    2.31088E+03    1.71847E+01    6.87646E-02    2.97719E+01
   592    2.29974E+03    1.74018E+01    6.88717E-02    2.98441E+01
   593    2.29693E+03    1.76331E+01    6.90117E-02    2.99896E+01
   594    2.29244E+03    1.79582E+01    6.93061E-02    3.03745E+01
   595    2.27956E+03    1.83505E+01    6.95202E-02    3.05384E+01
   596    2.26731E+03    1.86959E+01    6.94288E-02    3.03616E+01
   597    2.25695E+03    1.89344E+01    6.93162E-02    3.00043E+01
   598    2.24509E+03    1.91588E+01    6.93393E-02    2.97058E+01
   599    2.23610E+03    1.94729E+01    6.93788E-02    2.98329E+01
   600    2.23013E+03    1.98171E+01    6.95015E-02    3.00273E+01
   601    2.22132E+03    2.01314E+01    6.96061E-02    3.00530E+01
   602    2.20899E+03    2.04135E+01    6.96033E-02    2.99795E+01
   603    2.19613E+03    2.07067E+01    6.95861E-02    2.95763E+01
   604    2.18676E+03    2.10366E+01    6.96811E-02    2.90368E+01
   605    2.17728E+03    2.13214E+01    6.97754E-02    2.86430E+01
   606    2.16487E+03    2.15729E+01    6.97576E-02    2.79368E+01
   607    2.15320E+03    2.18938E+01    6.97643E-02    2.71160E+01
   608    2.14781E+03    2.22282E+01    6.98718E-02    2.68294E+01
   609    2.14918E+03    2.24923E+01    7.00611E-02    2.70951E+01
   610    2.14653E+03    2.27689E+01    7.02676E-02    2.71679E+01
   611    2.13601E+03    2.31031E+01    7.03183E-02    2.62629E+01
   612    2.12855E+03    2.34131E+01    7.02414E-02    2.52089E+01
   613    2.12247E+03    2.37215E+01    7.02913E-02    2.49318E+01
   614    2.10933E+03    2.40265E+01    7.04584E-02    2.47258E+01
   615    2.09689E+03    2.43109E+01    7.05080E-02    2.40797E+01
   616    2.08938E+03    2.46006E+01    7.04436E-02    2.31986E+01
   617    2.08041E+03    2.49075E+01    7.03105E-02    2.24357E+01
   618    2.06886E+03    2.52285E+01    7.02787E-02    2.15948E+01
   619    2.05671E+03    2.55385E+01    7.05496E-02    2.06717E+01
   620    2.04671E+03    2.58234E+01    7.08424E-02    2.03954E+01
   621    2.04249E+03    2.61146E+01    7.07764E-02    2.03260E+01
   622    2.04066E+03    2.64529E+01    7.05667E-02    1.94362E+01
   623    2.03435E+03    2.67810E+01    7.05296E-02    1.80923E+01
   624    2.02424E+03    2.70640E+01    7.06428E-02    1.70561E+01
   625    2.01438E+03    2.73097E+01    7.07899E-02    1.60048E+01
   626    2.00206E+03    2.75418E+01    7.09220E-02    1.46875E+01
   627    1.98566E+03    2.77755E+01    7.09663E-02    1.33355E+01
   628    1.97526E+03    2.80574E+01    7.08750E-02    1.23226E+01
   629    1.97511E+03    2.83947E+01    7.07952E-02    1.15334E+01
   630    1.97421E+03    2.87267E+01    7.08033E-02    1.07693E+01
   631    1.96779E+03    2.89896E+01    7.09725E-02    1.01240E+01
   632    1.95990E+03    2.92500E+01    7.11456E-02    9.40350E+00
   633    1.95202E+03    2.95851E+01    7.10318E-02    8.27089E+00
   634    1.94453E+03    2.99179E+01    7.09151E-02    6.85155E+00
   635    1.93771E+03    3.01498E+01    7.09673E-02    5.41445E+00
   636    1.93215E+03    3.03573E+01    7.09929E-02    3.85677E+00
   637    1.92940E+03    3.05965E+01    7.10059E-02    2.35622E+00
   638    1.92522E+03    3.08536E+01    7.11556E-02    1.17720E+00
   639    1.91371E+03    3.11747E+01    7.12870E-02    2.05572E-01
   640    1.90087E+03    3.14671E+01    7.13139E-02    -9.53305E-01
   641    1.89663E+03    3.16811E+01    7.14375E-02    -2.34754E+00
   642    1.89746E+03    3.18978E+01    7.15605E-02    -3.55501E+00
   643    1.89577E+03    3.21176E+01    7.14737E-02    -4.88397E+00
   644    1.89067E+03    3.23095E+01    7.14339E-02    -6.53294E+00
   645    1.88338E+03    3.25136E+01    7.14307E-02    -7.88246E+00
   646    1.87951E+03    3.27383E+01    7.13740E-02    -9.16692E+00
   647    1.87641E+03    3.29540E+01    7.14107E-02    -1.07197E+01
   648    1.86773E+03    3.32182E+01    7.14510E-02    -1.24680E+01
   649    1.85900E+03    3.34661E+01    7.14254E-02    -1.42478E+01
   650    1.85523E+03    3.36644E+01    7.14563E-02    -1.57924E+01
   651    1.85325E+03    3.39099E+01    7.17149E-02    -1.70279E+01
   652    1.84872E+03    3.41887E+01    7.18932E-02    -1.83726E+01
   653    1.84347E+03    3.44094E+01    7.18241E-02    -2.01151E+01
   654    1.83764E+03    3.45477E+01    7.18152E-02    -2.17987E+01
   655    1.83279E+03    3.47088E+01    7.18811E-02    -2.32376E+01
   656    1.83098E+03    3.49208E+01    7.17905E-02    -2.47912E+01
   657    1.82951E+03    3.50879E+01    7.16238E-02    -2.63420E+01
   658    1.82739E+03    3.52393E+01    7.16657E-02    -2.78180E+01
   659    1.82461E+03    3.53775E+01    7.18439E-02    -2.93769E+01
   660    1.82109E+03    3.55091E+01    7.18611E-02    -3.10697E+01
   661    1.81846E+03    3.56223E+01    7.17730E-02    -3.28807E+01
   662    1.81868E+03    3.57430E+01    7.17935E-02    -3.44926E+01
   663    1.81700E+03    3.59095E+01    7.19840E-02    -3.59414E+01
   664    1.81460E+03    3.60920E+01    7.21842E-02    -3.77731E+01
   665    1.81322E+03    3.62317E+01    7.22942E-02    -3.96063E+01
   666    1.81028E+03    3.63222E+01    7.23143E-02    -4.12730E+01
