#    L    TT             EE             BB             TE
  5222    6.21054E-01    1.12016E-02    3.89462E-03    -1.45069E-02
  5223    6.18352E-01    1.12170E-02    3.89620E-03    -1.42406E-02
  5224    6.17848E-01    1.11958E-02    3.89450E-03    -1.42664E-02
  5225    6.18316E-01    1.11579E-02    3.88958E-03    -1.42406E-02
  5226    6.17144E-01    1.11538E-02    3.88754E-03    -1.42169E-02
  5227    6.18163E-01    1.11257E-02    3.89246E-03    -1.42255E-02
  5228    6.14419E-01    1.10963E-02    3.88361E-03    -1.41157E-02
  5229    6.16116E-01    1.11210E-02    3.87698E-03    -1.41887E-02
  5230    6.15327E-01    1.11002E-02    3.87986E-03    -1.40297E-02
  5231    6.13878E-01    1.10726E-02    3.88051E-03    -1.40353E-02
  5232    6.13628E-01    1.10621E-02    3.86750E-03    -1.41882E-02
  5233    6.11969E-01    1.10473E-02    3.86936E-03    -1.40806E-02
  5234    6.12803E-01    1.10223E-02    3.86287E-03    -1.42116E-02
  5235    6.12985E-01    1.10166E-02    3.87190E-03    -1.41549E-02
  5236    6.11288E-01    1.10229E-02    3.86055E-03    -1.39993E-02
  5237    6.10710E-01    1.09681E-02    3.85771E-03    -1.39186E-02
  5238    6.10355E-01    1.09972E-02    3.86129E-03    -1.39730E-02
  5239    6.08989E-01    1.09460E-02    3.84981E-03    -1.40237E-02
  5240    6.09107E-01    1.09463E-02    3.85595E-03    -1.39555E-02
  5241    6.08580E-01    1.09328E-02    3.85539E-03    -1.38070E-02
  5242    6.08145E-01    1.09037E-02    3.84334E-03    -1.37816E-02
  5243    6.07068E-01    1.08874E-02    3.85096E-03    -1.38858E-02
  5244    6.06460E-01    1.09141E-02    3.83489E-03    -1.40303E-02
  5245    6.07189E-01    1.08836E-02    3.84290E-03    -1.38519E-02
  5246    6.06142E-01    1.08733E-02    3.83985E-03    -1.39350E-02
  5247    6.05375E-01    1.08572E-02    3.83250E-03    -1.37857E-02
  5248    6.04827E-01    1.08322E-02    3.84365E-03    -1.38538E-02
  5249    6.03472E-01    1.07758E-02    3.83576E-03    -1.38205E-02
  5250    6.02191E-01    1.08240E-02    3.82751E-03    -1.37627E-02
  5251    6.02176E-01    1.07961E-02    3.83406E-03    -1.39275E-02
  5252    6.02304E-01    1.07705E-02    3.82144E-03    -1.37845E-02
  5253    6.00147E-01    1.07555E-02    3.82750E-03    -1.35439E-02
  5254    5.99969E-01    1.07455E-02    3.81899E-03    -1.37123E-02
  5255    6.00189E-01    1.07466E-02    3.81158E-03    -1.38079E-02
  5256    5.98663E-01    1.07068E-02    3.81904E-03    -1.35353E-02
  5257    5.98642E-01    1.07203E-02    3.81873E-03    -1.37239E-02
  5258    5.99038E-01    1.06715E-02    3.81032E-03    -1.35847E-02
  5259    5.98663E-01    1.06810E-02    3.82457E-03    -1.37013E-02
  5260    5.95954E-01    1.06930E-02    3.81089E-03    -1.37314E-02
  5261    5.96820E-01    1.06491E-02    3.81260E-03    -1.36089E-02
  5262    5.96305E-01    1.06344E-02    3.80279E-03    -1.36278E-02
  5263    5.96584E-01    1.06483E-02    3.81758E-03    -1.36889E-02
  5264    5.93590E-01    1.06230E-02    3.78770E-03    -1.34861E-02
  5265    5.93860E-01    1.05861E-02    3.80473E-03    -1.34536E-02
  5266    5.94316E-01    1.05845E-02    3.78159E-03    -1.36109E-02
  5267    5.94534E-01    1.05620E-02    3.78867E-03    -1.36478E-02
  5268    5.92289E-01    1.05504E-02    3.79750E-03    -1.34300E-02
  5269    5.90413E-01    1.05421E-02    3.78911E-03    -1.33879E-02
  5270    5.92140E-01    1.05008E-02    3.78405E-03    -1.33831E-02
  5271    5.89885E-01    1.05253E-02    3.78801E-03    -1.34427E-02
  5272    5.91056E-01    1.04877E-02    3.77997E-03    -1.34072E-02
  5273    5.90297E-01    1.05013E-02    3.77924E-03    -1.34647E-02
  5274    5.90018E-01    1.04437E-02    3.77415E-03    -1.33074E-02
  5275    5.88223E-01    1.04657E-02    3.76594E-03    -1.33447E-02
  5276    5.88632E-01    1.04507E-02    3.76960E-03    -1.33729E-02
  5277    5.87701E-01    1.04176E-02    3.76683E-03    -1.33284E-02
  5278    5.87820E-01    1.04136E-02    3.77670E-03    -1.33727E-02
  5279    5.86238E-01    1.03938E-02    3.76494E-03    -1.33383E-02
  5280    5.85575E-01    1.03787E-02    3.76224E-03    -1.31576E-02
  5281    5.86004E-01    1.03849E-02    3.75423E-03    -1.33760E-02
  5282    5.85453E-01    1.03669E-02    3.75406E-03    -1.31515E-02
  5283    5.83582E-01    1.03621E-02    3.75390E-03    -1.32473E-02
  5284    5.82485E-01    1.03378E-02    3.76263E-03    -1.33371E-02
  5285    5.83154E-01    1.03397E-02    3.75641E-03    -1.31999E-02
  5286    5.82346E-01    1.03344E-02    3.74915E-03    -1.31444E-02
  5287    5.80973E-01    1.02933E-02    3.74229E-03    -1.31879E-02
  5288    5.80420E-01    1.03064E-02    3.74651E-03    -1.31984E-02
  5289    5.80325E-01    1.02750E-02    3.73760E-03    -1.31298E-02
  5290    5.80808E-01    1.02265E-02    3.74310E-03    -1.30619E-02
  5291    5.76350E-01    1.02563E-02    3.73293E-03    -1.31036E-02
  5292    5.78327E-01    1.02286E-02    3.74119E-03    -1.29768E-02
  5293    5.79127E-01    1.02355E-02    3.73766E-03    -1.30328E-02
  5294    5.77056E-01    1.01979E-02    3.72695E-03    -1.29031E-02
  5295    5.76037E-01    1.02012E-02    3.72762E-03    -1.29364E-02
  5296    5.75375E-01    1.02078E-02    3.73607E-03    -1.31237E-02
  5297    5.75364E-01    1.01806E-02    3.72502E-03    -1.29817E-02
  5298    5.76308E-01    1.01674E-02    3.72227E-03    -1.28989E-02
  5299    5.74736E-01    1.01430E-02    3.71815E-03    -1.29500E-02
  5300    5.74647E-01    1.01475E-02    3.71453E-03    -1.29110E-02
  5301    5.73842E-01    1.01133E-02    3.71531E-03    -1.28716E-02
  5302    5.72758E-01    1.01188E-02    3.71259E-03    -1.30217E-02
  5303    5.72306E-01    1.01062E-02    3.71802E-03    -1.29921E-02
  5304    5.71349E-01    1.00649E-02    3.70794E-03    -1.27003E-02
  5305    5.70387E-01    1.00399E-02    3.70818E-03    -1.29085E-02
  5306    5.71899E-01    1.00408E-02    3.70665E-03    -1.27080E-02
  5307    5.69210E-01    1.00231E-02    3.70547E-03    -1.28476E-02
  5308    5.69387E-01    1.00110E-02    3.70330E-03    -1.26516E-02
  5309    5.69755E-01    1.00125E-02    3.71037E-03    -1.27850E-02
  5310    5.67519E-01    1.00165E-02    3.69703E-03    -1.27766E-02
  5311    5.68807E-01    9.97385E-03    3.69016E-03    -1.27423E-02
  5312    5.66507E-01    9.98233E-03    3.69104E-03    -1.27277E-02
  5313    5.67404E-01    9.98840E-03    3.69029E-03    -1.28638E-02
  5314    5.66997E-01    9.97470E-03    3.67932E-03    -1.26863E-02
  5315    5.67876E-01    9.95447E-03    3.68854E-03    -1.26861E-02
  5316    5.64562E-01    9.93883E-03    3.68304E-03    -1.26605E-02
  5317    5.66647E-01    9.90467E-03    3.68902E-03    -1.27069E-02
  5318    5.64122E-01    9.88750E-03    3.68030E-03    -1.25409E-02
  5319    5.63776E-01    9.90067E-03    3.67637E-03    -1.26383E-02
  5320    5.63994E-01    9.90023E-03    3.67673E-03    -1.26589E-02
  5321    5.62035E-01    9.89572E-03    3.66180E-03    -1.25009E-02
  5322    5.62248E-01    9.86936E-03    3.66977E-03    -1.25382E-02
  5323    5.62360E-01    9.86014E-03    3.66760E-03    -1.26239E-02
  5324    5.61919E-01    9.83882E-03    3.66554E-03    -1.25975E-02
  5325    5.61213E-01    9.82007E-03    3.66471E-03    -1.24579E-02
  5326    5.60766E-01    9.82875E-03    3.67101E-03    -1.26160E-02
  5327    5.60123E-01    9.80033E-03    3.66689E-03    -1.25941E-02
  5328    5.59235E-01    9.80337E-03    3.66028E-03    -1.25863E-02
  5329    5.57993E-01    9.78440E-03    3.65455E-03    -1.23948E-02
  5330    5.57164E-01    9.76001E-03    3.65394E-03    -1.24205E-02
  5331    5.55687E-01    9.78182E-03    3.65631E-03    -1.23646E-02
  5332    5.56265E-01    9.73560E-03    3.64276E-03    -1.23156E-02
  5333    5.57041E-01    9.73290E-03    3.64483E-03    -1.24733E-02
  5334    5.55471E-01    9.72014E-03    3.64205E-03    -1.24749E-02
  5335    5.55808E-01    9.70049E-03    3.64377E-03    -1.22565E-02
  5336    5.54695E-01    9.67840E-03    3.63463E-03    -1.23333E-02
  5337    5.54834E-01    9.70320E-03    3.64139E-03    -1.22986E-02
  5338    5.54540E-01    9.67185E-03    3.64044E-03    -1.23905E-02
  5339    5.53458E-01    9.65363E-03    3.63199E-03    -1.23313E-02
  5340    5.51941E-01    9.64763E-03    3.63877E-03    -1.22243E-02
  5341    5.52003E-01    9.64111E-03    3.63591E-03    -1.22741E-02
  5342    5.51551E-01    9.64847E-03    3.63008E-03    -1.22841E-02
  5343    5.50437E-01    9.65789E-03    3.62471E-03    -1.23121E-02
  5344    5.50060E-01    9.60643E-03    3.62933E-03    -1.22431E-02
  5345    5.50396E-01    9.56590E-03    3.62191E-03    -1.22142E-02
  5346    5.49754E-01    9.60390E-03    3.62474E-03    -1.23182E-02
  5347    5.48905E-01    9.57853E-03    3.61691E-03    -1.23460E-02
  5348    5.48844E-01    9.55798E-03    3.61836E-03    -1.22768E-02
  5349    5.48029E-01    9.54639E-03    3.61253E-03    -1.21871E-02
  5350    5.47634E-01    9.51388E-03    3.60920E-03    -1.21088E-02
  5351    5.45474E-01    9.53255E-03    3.61348E-03    -1.21576E-02
  5352    5.46244E-01    9.50833E-03    3.60477E-03    -1.21648E-02
  5353    5.45534E-01    9.50310E-03    3.60711E-03    -1.22408E-02
  5354    5.45103E-01    9.52467E-03    3.59672E-03    -1.21183E-02
  5355    5.44884E-01    9.48467E-03    3.59683E-03    -1.21273E-02
  5356    5.44220E-01    9.48582E-03    3.60260E-03    -1.20524E-02
  5357    5.43938E-01    9.46019E-03    3.59137E-03    -1.21775E-02
  5358    5.43020E-01    9.45542E-03    3.59145E-03    -1.19522E-02
  5359    5.42340E-01    9.44159E-03    3.58678E-03    -1.19678E-02
  5360    5.41132E-01    9.43247E-03    3.59225E-03    -1.19784E-02
  5361    5.41702E-01    9.42327E-03    3.58602E-03    -1.20016E-02
  5362    5.40021E-01    9.38948E-03    3.58041E-03    -1.20028E-02
  5363    5.40873E-01    9.40594E-03    3.59214E-03    -1.19230E-02
  5364    5.38911E-01    9.36485E-03    3.58647E-03    -1.18900E-02
  5365    5.39438E-01    9.38317E-03    3.58253E-03    -1.19355E-02
  5366    5.39058E-01    9.35764E-03    3.58197E-03    -1.18762E-02
  5367    5.38707E-01    9.35871E-03    3.56615E-03    -1.18931E-02
  5368    5.37043E-01    9.34405E-03    3.57450E-03    -1.18461E-02
  5369    5.37988E-01    9.34034E-03    3.57278E-03    -1.19313E-02
  5370    5.37131E-01    9.32431E-03    3.56571E-03    -1.18957E-02
  5371    5.35589E-01    9.29861E-03    3.56936E-03    -1.18718E-02
  5372    5.36312E-01    9.29074E-03    3.57589E-03    -1.18268E-02
  5373    5.34873E-01    9.28765E-03    3.57120E-03    -1.18086E-02
  5374    5.34856E-01    9.29023E-03    3.56165E-03    -1.18846E-02
  5375    5.34168E-01    9.28496E-03    3.56416E-03    -1.18048E-02
  5376    5.35923E-01    9.24522E-03    3.56969E-03    -1.18604E-02
  5377    5.33156E-01    9.25056E-03    3.56027E-03    -1.17139E-02
  5378    5.31668E-01    9.22375E-03    3.56058E-03    -1.16819E-02
  5379    5.32216E-01    9.22356E-03    3.55823E-03    -1.16612E-02
  5380    5.30248E-01    9.22856E-03    3.55416E-03    -1.16760E-02
  5381    5.31097E-01    9.22158E-03    3.56130E-03    -1.17567E-02
  5382    5.30858E-01    9.18719E-03    3.55288E-03    -1.17391E-02
  5383    5.30790E-01    9.19031E-03    3.55123E-03    -1.17142E-02
  5384    5.30131E-01    9.17519E-03    3.53795E-03    -1.16331E-02
  5385    5.29628E-01    9.16074E-03    3.53703E-03    -1.16054E-02
  5386    5.29200E-01    9.14597E-03    3.53056E-03    -1.17524E-02
  5387    5.28496E-01    9.14288E-03    3.53403E-03    -1.16500E-02
  5388    5.27183E-01    9.11148E-03    3.54227E-03    -1.16313E-02
  5389    5.27580E-01    9.13725E-03    3.53106E-03    -1.15713E-02
  5390    5.26481E-01    9.10886E-03    3.52877E-03    -1.15640E-02
  5391    5.26002E-01    9.08950E-03    3.53744E-03    -1.14570E-02
  5392    5.26816E-01    9.06943E-03    3.53241E-03    -1.14908E-02
  5393    5.25841E-01    9.05214E-03    3.51703E-03    -1.15024E-02
  5394    5.24968E-01    9.06306E-03    3.52107E-03    -1.15093E-02
  5395    5.24533E-01    9.04975E-03    3.52125E-03    -1.14032E-02
  5396    5.23849E-01    9.03032E-03    3.51595E-03    -1.14349E-02
  5397    5.22887E-01    9.00824E-03    3.51936E-03    -1.13191E-02
  5398    5.21553E-01    9.01999E-03    3.51832E-03    -1.13228E-02
  5399    5.24356E-01    9.00975E-03    3.51815E-03    -1.13318E-02
  5400    5.22136E-01    9.02265E-03    3.51839E-03    -1.14201E-02
  5401    5.21951E-01    9.00034E-03    3.52031E-03    -1.14257E-02
  5402    5.22145E-01    8.98431E-03    3.50568E-03    -1.13944E-02
  5403    5.21110E-01    8.96819E-03    3.50453E-03    -1.13433E-02
  5404    5.21338E-01    8.95217E-03    3.49658E-03    -1.14805E-02
  5405    5.20571E-01    8.94174E-03    3.50001E-03    -1.14328E-02
  5406    5.19261E-01    8.93687E-03    3.50398E-03    -1.13105E-02
  5407    5.18777E-01    8.92911E-03    3.49811E-03    -1.13272E-02
  5408    5.17922E-01    8.91782E-03    3.50028E-03    -1.14083E-02
  5409    5.18189E-01    8.92668E-03    3.49467E-03    -1.13528E-02
  5410    5.18454E-01    8.88002E-03    3.49592E-03    -1.13028E-02
  5411    5.17343E-01    8.88396E-03    3.49221E-03    -1.13163E-02
  5412    5.15720E-01    8.89191E-03    3.49278E-03    -1.11971E-02
  5413    5.14093E-01    8.86913E-03    3.48885E-03    -1.11786E-02
  5414    5.16065E-01    8.83858E-03    3.48449E-03    -1.11912E-02
  5415    5.13916E-01    8.85366E-03    3.49144E-03    -1.11884E-02
  5416    5.15522E-01    8.85777E-03    3.49591E-03    -1.11802E-02
  5417    5.13716E-01    8.84909E-03    3.46907E-03    -1.12613E-02
  5418    5.14302E-01    8.81059E-03    3.48060E-03    -1.12118E-02
  5419    5.13186E-01    8.80290E-03    3.47495E-03    -1.11317E-02
  5420    5.12292E-01    8.80128E-03    3.47889E-03    -1.12222E-02
  5421    5.11215E-01    8.77085E-03    3.46954E-03    -1.11324E-02
  5422    5.11577E-01    8.78928E-03    3.47693E-03    -1.10531E-02
  5423    5.10657E-01    8.75369E-03    3.46603E-03    -1.10182E-02
  5424    5.10495E-01    8.73614E-03    3.46757E-03    -1.11432E-02
  5425    5.11364E-01    8.77132E-03    3.46321E-03    -1.11750E-02
  5426    5.10234E-01    8.75277E-03    3.47355E-03    -1.10565E-02
  5427    5.09534E-01    8.72828E-03    3.45575E-03    -1.11302E-02
  5428    5.08474E-01    8.72035E-03    3.45695E-03    -1.09709E-02
  5429    5.07561E-01    8.70563E-03    3.46360E-03    -1.09511E-02
  5430    5.07741E-01    8.71627E-03    3.45420E-03    -1.09272E-02
  5431    5.08187E-01    8.69443E-03    3.45214E-03    -1.09783E-02
  5432    5.06661E-01    8.66722E-03    3.44833E-03    -1.09102E-02
  5433    5.07342E-01    8.67640E-03    3.45977E-03    -1.09720E-02
  5434    5.05877E-01    8.65911E-03    3.45072E-03    -1.10030E-02
  5435    5.06988E-01    8.65298E-03    3.45234E-03    -1.08893E-02
  5436    5.04471E-01    8.63569E-03    3.44481E-03    -1.09619E-02
  5437    5.05392E-01    8.66095E-03    3.43688E-03    -1.09596E-02
  5438    5.05373E-01    8.60038E-03    3.44923E-03    -1.09190E-02
  5439    5.04311E-01    8.61407E-03    3.43898E-03    -1.09452E-02
  5440    5.03514E-01    8.60445E-03    3.43934E-03    -1.09800E-02
  5441    5.03006E-01    8.58754E-03    3.43863E-03    -1.08222E-02
  5442    5.01820E-01    8.57444E-03    3.43965E-03    -1.07260E-02
  5443    5.02750E-01    8.57621E-03    3.42700E-03    -1.08702E-02
  5444    5.00593E-01    8.56633E-03    3.43930E-03    -1.08615E-02
  5445    5.00357E-01    8.56261E-03    3.43274E-03    -1.08511E-02
  5446    5.00998E-01    8.52692E-03    3.43363E-03    -1.07986E-02
  5447    4.99609E-01    8.54213E-03    3.42787E-03    -1.07236E-02
  5448    5.00327E-01    8.52081E-03    3.42385E-03    -1.06413E-02
  5449    4.99057E-01    8.51633E-03    3.42422E-03    -1.07156E-02
  5450    4.99907E-01    8.50323E-03    3.41763E-03    -1.07627E-02
  5451    4.98895E-01    8.50493E-03    3.40888E-03    -1.07028E-02
  5452    4.96362E-01    8.48516E-03    3.41803E-03    -1.06214E-02
  5453    4.96523E-01    8.46768E-03    3.41833E-03    -1.06189E-02
  5454    4.97605E-01    8.45370E-03    3.41254E-03    -1.06239E-02
  5455    4.96234E-01    8.46655E-03    3.41304E-03    -1.05312E-02
  5456    4.96759E-01    8.43804E-03    3.41170E-03    -1.06685E-02
  5457    4.95325E-01    8.45686E-03    3.40306E-03    -1.05914E-02
  5458    4.95894E-01    8.43711E-03    3.40086E-03    -1.07316E-02
  5459    4.96282E-01    8.44306E-03    3.39708E-03    -1.06800E-02
  5460    4.95098E-01    8.40430E-03    3.40799E-03    -1.06959E-02
  5461    4.92843E-01    8.38794E-03    3.40916E-03    -1.05056E-02
  5462    4.93344E-01    8.39181E-03    3.39705E-03    -1.06005E-02
  5463    4.92454E-01    8.36356E-03    3.40096E-03    -1.05415E-02
  5464    4.92797E-01    8.36177E-03    3.39751E-03    -1.04615E-02
  5465    4.92322E-01    8.35664E-03    3.39322E-03    -1.05157E-02
  5466    4.92119E-01    8.35021E-03    3.39738E-03    -1.05299E-02
  5467    4.92887E-01    8.34747E-03    3.38829E-03    -1.06836E-02
  5468    4.91784E-01    8.30695E-03    3.39564E-03    -1.05261E-02
  5469    4.92113E-01    8.32924E-03    3.39446E-03    -1.06120E-02
  5470    4.90886E-01    8.32319E-03    3.38147E-03    -1.05074E-02
  5471    4.90051E-01    8.30785E-03    3.38354E-03    -1.04527E-02
  5472    4.87241E-01    8.30944E-03    3.38060E-03    -1.03701E-02
  5473    4.89186E-01    8.29495E-03    3.38370E-03    -1.03886E-02
  5474    4.88382E-01    8.27402E-03    3.36952E-03    -1.03796E-02
  5475    4.87090E-01    8.27745E-03    3.37022E-03    -1.04585E-02
  5476    4.87745E-01    8.26408E-03    3.37751E-03    -1.05104E-02
  5477    4.87445E-01    8.24446E-03    3.36443E-03    -1.03769E-02
  5478    4.85485E-01    8.21854E-03    3.37140E-03    -1.03730E-02
  5479    4.86871E-01    8.21963E-03    3.36751E-03    -1.03538E-02
  5480    4.85948E-01    8.22735E-03    3.37326E-03    -1.03521E-02
  5481    4.85072E-01    8.21014E-03    3.36708E-03    -1.03630E-02
  5482    4.85135E-01    8.19055E-03    3.36033E-03    -1.03599E-02
  5483    4.85297E-01    8.19007E-03    3.36667E-03    -1.04318E-02
  5484    4.84546E-01    8.18967E-03    3.36269E-03    -1.03119E-02
  5485    4.84485E-01    8.18191E-03    3.36409E-03    -1.03007E-02
  5486    4.83787E-01    8.16578E-03    3.36298E-03    -1.03977E-02
  5487    4.83941E-01    8.14567E-03    3.36650E-03    -1.02998E-02
  5488    4.83747E-01    8.14204E-03    3.34981E-03    -1.04071E-02
  5489    4.81738E-01    8.14036E-03    3.35600E-03    -1.02379E-02
  5490    4.81131E-01    8.13721E-03    3.35549E-03    -1.02217E-02
  5491    4.81832E-01    8.11860E-03    3.34965E-03    -1.03280E-02
  5492    4.80378E-01    8.12772E-03    3.34258E-03    -1.02476E-02
  5493    4.80195E-01    8.10825E-03    3.34788E-03    -1.02007E-02
  5494    4.79173E-01    8.07347E-03    3.33889E-03    -1.01672E-02
  5495    4.79789E-01    8.09419E-03    3.34193E-03    -1.02465E-02
  5496    4.80082E-01    8.08599E-03    3.34335E-03    -1.01089E-02
  5497    4.77793E-01    8.04828E-03    3.33623E-03    -1.00657E-02
  5498    4.78935E-01    8.07148E-03    3.34593E-03    -1.02951E-02
  5499    4.78602E-01    8.05841E-03    3.33988E-03    -1.01595E-02
  5500    4.78253E-01    8.05685E-03    3.33785E-03    -1.02256E-02
  5501    4.77076E-01    8.02901E-03    3.32972E-03    -1.00689E-02
  5502    4.77435E-01    8.00377E-03    3.33134E-03    -1.00916E-02
  5503    4.76605E-01    7.99717E-03    3.32271E-03    -1.01680E-02
  5504    4.76022E-01    8.02338E-03    3.32866E-03    -1.01138E-02
  5505    4.75933E-01    8.00724E-03    3.32759E-03    -1.01280E-02
  5506    4.76097E-01    7.97771E-03    3.32206E-03    -1.01604E-02
